date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2019-10-28,NFLX,5,"[""Large AT&T Option Trades Mostly Bearish Following Earnings Beat"", ""When He's 64: What's Bill Gates Up To These Days?"", ""Netflix shares are trading higher despite no company-specific news. Strength may be a continued rebound after shares fell last week following news of a Verizon/Disney+ partnership."", ""10 Biggest Price Target Changes For Monday"", ""Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $446""]",[],"Large AT&T Option Trades Mostly Bearish Following Earnings Beat | When He's 64: What's Bill Gates Up To These Days? | Netflix shares are trading higher despite no company-specific news. Strength may be a continued rebound after shares fell last week following news of a Verizon/Disney+ partnership. | 10 Biggest Price Target Changes For Monday | Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $446"
2019-10-29,NFLX,2,"[""Netflix Option Alert: Jan 17 $300 Calls Sweep (4) near the Ask: 1021 @ $11.95 vs 7358 OI; Ref=$283.46"", ""Pick Up The Phone: Apple To Report Amid Enthusiasm Over Recent Launch""]",[],Netflix Option Alert: Jan 17 $300 Calls Sweep (4) near the Ask: 1021 @ $11.95 vs 7358 OI; Ref=$283.46 | Pick Up The Phone: Apple To Report Amid Enthusiasm Over Recent Launch
2019-10-30,NFLX,6,"[""Hearing David Einhorn, In Greenlight Q3 Investor Letter, Was Cautious On Netflix"", ""Idomoo Raises $18M In Funding To Help Businesses Launch Personalized Video Campaigns"", ""Netflix shares are trading higher on seemingly no company-specific news. NOTE: HBO announced pricing for HBO Max at $14.99 per month, which is more expensive than Netflix at $12.99 per month."", ""Lights, Camera, And Production Space–How Hollywood Real Estate Is Developing (And What it Means for Investors)"", ""What We Know About HBO Max: Price, 'South Park,' Studio Ghibli And More"", ""WarnerMedia On Tuesday Announced 'HBO Max' Service To Launch For $14.99/Month In May 2020""]",[],"Hearing David Einhorn, In Greenlight Q3 Investor Letter, Was Cautious On Netflix | Idomoo Raises $18M In Funding To Help Businesses Launch Personalized Video Campaigns | Netflix shares are trading higher on seemingly no company-specific news. NOTE: HBO announced pricing for HBO Max at $14.99 per month, which is more expensive than Netflix at $12.99 per month. | Lights, Camera, And Production Space–How Hollywood Real Estate Is Developing (And What it Means for Investors) | What We Know About HBO Max: Price, 'South Park,' Studio Ghibli And More | WarnerMedia On Tuesday Announced 'HBO Max' Service To Launch For $14.99/Month In May 2020"
2019-10-31,NFLX,1,"[""With China Trade Back In Focus, Strong Earnings From Apple, Facebook Blunt The Blow""]",[],"With China Trade Back In Focus, Strong Earnings From Apple, Facebook Blunt The Blow"
2019-11-01,NFLX,0,[],[],
2019-11-04,NFLX,1,"[""Netflix shares are trading higher. The stock has been volatile recently as investors assess new competitive risks posed by Disney and Apple.""]",[],Netflix shares are trading higher. The stock has been volatile recently as investors assess new competitive risks posed by Disney and Apple.
2019-11-05,NFLX,4,"[""October's IMX Reveals Traders Making The Most Of The Rally While It Lasts"", ""Analyst: Snap, Twitter Off To Strong Starts In Q4"", ""Uber Shares Hit The Curb After Earnings, But Trade Optimism Continues To Lift Market"", ""Investor Movement Index Summary: October 2019""]",[],"October's IMX Reveals Traders Making The Most Of The Rally While It Lasts | Analyst: Snap, Twitter Off To Strong Starts In Q4 | Uber Shares Hit The Curb After Earnings, But Trade Optimism Continues To Lift Market | Investor Movement Index Summary: October 2019"
2019-11-06,NFLX,1,"[""Option Traders Make Big Bets On Disney Ahead Of Earnings, Streaming Launch""]",[],"Option Traders Make Big Bets On Disney Ahead Of Earnings, Streaming Launch"
2019-11-07,NFLX,1,"[""'After years of making \""Elite\"" short calls on $NFLX Citron is going \""Dark\"". New data shows Intl traction might be \""The Mechanism\"" to take the stock back to $350. Long $NFLX into next Q...' -Citron Tweet""]",[],"'After years of making ""Elite"" short calls on $NFLX Citron is going ""Dark"". New data shows Intl traction might be ""The Mechanism"" to take the stock back to $350. Long $NFLX into next Q...' -Citron Tweet"
2019-11-08,NFLX,3,"[""'The Irishman' Has Star-Studded Cast, But Netflix Is Forgoing Wide Cinematic Release"", ""Flat Start Seems Likely Even After Strong Disney Results, But Gap Shares Get Slammed"", ""This Day In Market History: HBO Introduces Premium TV""]",[],"'The Irishman' Has Star-Studded Cast, But Netflix Is Forgoing Wide Cinematic Release | Flat Start Seems Likely Even After Strong Disney Results, But Gap Shares Get Slammed | This Day In Market History: HBO Introduces Premium TV"
2019-11-11,NFLX,3,"[""Everything To Know About Disney+"", ""Survey: Black Friday Week Shoppers Eyeing Tech Devices This Year"", ""Barron's Picks And Pans: Honeywell, Oshkosh, Uber, Walgreens And More""]",[],"Everything To Know About Disney+ | Survey: Black Friday Week Shoppers Eyeing Tech Devices This Year | Barron's Picks And Pans: Honeywell, Oshkosh, Uber, Walgreens And More"
2019-11-12,NFLX,3,"[""Disney's Streaming Platform Goes Live: What The Pros Are Saying"", ""Roku's Earnings Exhibited Its Leadership Position"", ""Disney+ Goes Live, Creates Promise For The Distributor But Risk For The Producer""]",[],"Disney's Streaming Platform Goes Live: What The Pros Are Saying | Roku's Earnings Exhibited Its Leadership Position | Disney+ Goes Live, Creates Promise For The Distributor But Risk For The Producer"
2019-11-13,NFLX,5,"[""Netflix shares are trading lower following the launch of Disney's Disney+ platform, which surpassed 10 million subscribers on its first day, adding to competitive concerns for Netflix."", ""Disney's Stock Surges After Signing Up More Than 10M Customers In First Day Of New Streaming Service"", ""Nickelodeon Original Content Is Coming To Netflix"", ""Netflix And Nickelodeon Form Multi-Year Output Deal To Produce Original Animated Feature Films And Television Series"", ""REX Shares Rolls Out A New ETN For FAANG Fans""]",[],"Netflix shares are trading lower following the launch of Disney's Disney+ platform, which surpassed 10 million subscribers on its first day, adding to competitive concerns for Netflix. | Disney's Stock Surges After Signing Up More Than 10M Customers In First Day Of New Streaming Service | Nickelodeon Original Content Is Coming To Netflix | Netflix And Nickelodeon Form Multi-Year Output Deal To Produce Original Animated Feature Films And Television Series | REX Shares Rolls Out A New ETN For FAANG Fans"
2019-11-14,NFLX,6,"[""Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix"", ""Lone Pine Capital 13F Shows ~2.36M Share Stake In Netflix"", ""Third Point 13F Shows Liquidated 500K Share Stake In Netflix"", ""Netflix shares are trading higher as a potential rebound from yesterday after the stock fell roughly 3% following the launch of Disney's Disney+ Platform which surpassed 10 million subscribers on the first day."", ""Netflix Chief Content Officer Says Disney+ Launch Changes 'Nothing' For Netflix"", ""Fading The Disney+ Bounce? Option Traders Betting Against Stock Following Rally""]",[],"Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix | Lone Pine Capital 13F Shows ~2.36M Share Stake In Netflix | Third Point 13F Shows Liquidated 500K Share Stake In Netflix | Netflix shares are trading higher as a potential rebound from yesterday after the stock fell roughly 3% following the launch of Disney's Disney+ Platform which surpassed 10 million subscribers on the first day. | Netflix Chief Content Officer Says Disney+ Launch Changes 'Nothing' For Netflix | Fading The Disney+ Bounce? Option Traders Betting Against Stock Following Rally"
2019-11-15,NFLX,4,"[""Hulu Hikes Price Of Live TV Service By 22%, Effective Dec. 18; Hulu Live Tv Will Now Cost $55/Month"", ""Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios"", ""UPDATE: Wedbush On Apple Notes 'we believe Apple and Disney+ could displace roughly 10%+ of Netflix's installed base and it could be disrupted/higher churn by these two stalwarts entering the streaming landscape'"", ""Taylor Swift Speaks Up About Not Being Allowed To Perform Old Songs: 'Basically, Be A Good Little Girl And Shut Up'""]",[],"Hulu Hikes Price Of Live TV Service By 22%, Effective Dec. 18; Hulu Live Tv Will Now Cost $55/Month | Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios | UPDATE: Wedbush On Apple Notes 'we believe Apple and Disney+ could displace roughly 10%+ of Netflix's installed base and it could be disrupted/higher churn by these two stalwarts entering the streaming landscape' | Taylor Swift Speaks Up About Not Being Allowed To Perform Old Songs: 'Basically, Be A Good Little Girl And Shut Up'"
2019-11-18,NFLX,4,"[""How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch"", ""Netflix shares are trading higher after the company renewed its global partnership with TCL Electronics."", ""A Peek Into The Markets: US Stock Futures Up Ahead Of Housing Market Index"", ""TCL Electronics Renews Global Partnership with Netflix""]",[],How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch | Netflix shares are trading higher after the company renewed its global partnership with TCL Electronics. | A Peek Into The Markets: US Stock Futures Up Ahead Of Housing Market Index | TCL Electronics Renews Global Partnership with Netflix
2019-11-19,NFLX,5,"[""8 Nickelodeon Shows We Want To Return On Netflix"", ""Traders Circulate Cord Cutters Article Detailing Survey Showing Netflix Users Are Cancelling Subscriptions Due To 'Price Increases & Lack of Content'"", ""Fox Says Super Bowl Ads Are Nearly Sold Out, Trump May Advertise During Game"", ""Download Data Shows Netflix Saw Little-To-No Impact From Disney+ Launch"", ""Disney+ Accounts Reportedly Hacked, Sold On The Dark Web""]",[],"8 Nickelodeon Shows We Want To Return On Netflix | Traders Circulate Cord Cutters Article Detailing Survey Showing Netflix Users Are Cancelling Subscriptions Due To 'Price Increases & Lack of Content' | Fox Says Super Bowl Ads Are Nearly Sold Out, Trump May Advertise During Game | Download Data Shows Netflix Saw Little-To-No Impact From Disney+ Launch | Disney+ Accounts Reportedly Hacked, Sold On The Dark Web"
2019-11-20,NFLX,1,"[""AT&T Shares Lower On Concerning TV Subscriber Trends""]",[],AT&T Shares Lower On Concerning TV Subscriber Trends
2019-11-21,NFLX,1,"[""Now You Can Outrun Imperial TIE Fighters With New Adidas Star Wars Running Shoes""]",[],Now You Can Outrun Imperial TIE Fighters With New Adidas Star Wars Running Shoes
2019-11-22,NFLX,1,"[""Liberty Media's Malone: 'I Don't See The Growth For HBO' In Streaming""]",[],Liberty Media's Malone: 'I Don't See The Growth For HBO' In Streaming
2019-11-25,NFLX,8,"[""PreMarket Prep Recap: Merger Monday, Tesla Two-Step, Street Fades Netflix Downgrade"", ""UPDATE: Wells Fargo On Netflix Notes 'Our 2019-25E cumulative FCF is an outflow of $9.3bn vs the street at an inflow of $8.8bn – implying a too big to ignore $18bn gap'"", ""UPDATE: Wells Fargo On Netflix Notes 'Thus far, SAC including content costs has not demonstrated meaningful cash operating leverage with NFLX still losing around $2/sub/mo (cash) despite >158mm subs'"", ""UPDATE: Wells Fargo Downgrades Netflix To Underperform, Lowers Target To $265 As Firm Notes 'We think NFLX can achieve the street's sub growth expectations but those subs will be more expensive than investors realize'"", ""Benzinga's Top Upgrades, Downgrades For November 25, 2019"", ""Wells Fargo Downgrades Netflix On Spending Concerns"", ""A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street"", ""Wells Fargo Downgrades Netflix to Underperform, Lowers Price Target to $265""]",[],"PreMarket Prep Recap: Merger Monday, Tesla Two-Step, Street Fades Netflix Downgrade | UPDATE: Wells Fargo On Netflix Notes 'Our 2019-25E cumulative FCF is an outflow of $9.3bn vs the street at an inflow of $8.8bn – implying a too big to ignore $18bn gap' | UPDATE: Wells Fargo On Netflix Notes 'Thus far, SAC including content costs has not demonstrated meaningful cash operating leverage with NFLX still losing around $2/sub/mo (cash) despite >158mm subs' | UPDATE: Wells Fargo Downgrades Netflix To Underperform, Lowers Target To $265 As Firm Notes 'We think NFLX can achieve the street's sub growth expectations but those subs will be more expensive than investors realize' | Benzinga's Top Upgrades, Downgrades For November 25, 2019 | Wells Fargo Downgrades Netflix On Spending Concerns | A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street | Wells Fargo Downgrades Netflix to Underperform, Lowers Price Target to $265"
2019-11-26,NFLX,2,"[""Disney+ Reportedly Gaining 1 Million New Subscribers Daily"", ""More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session""]",[],Disney+ Reportedly Gaining 1 Million New Subscribers Daily | More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session
2019-11-27,NFLX,3,"[""Netflix Ready For Its Closeup With 'Irishman' Debut"", ""A Little Perspective On The Early Subscriber Numbers For Disney+"", ""Netflix Form 4 Shows CEO Reed Hastings Sold ~54K Shares, Approximately $17M Total""]",[],"Netflix Ready For Its Closeup With 'Irishman' Debut | A Little Perspective On The Early Subscriber Numbers For Disney+ | Netflix Form 4 Shows CEO Reed Hastings Sold ~54K Shares, Approximately $17M Total"
2019-11-29,NFLX,3,"[""PreMarket Prep Recap: Muted Reaction To Trade Tensions, A Look At The Dividend Capture Strategy"", ""Bitcoin Vs FANG: A Pseudo-Analysis Of Traditional Equity Assets Compared To Emerging Crypto Assets"", ""BBC Reports Criminals Can Log in to Dormant Netflix Accounts and Reactivate them Without Knowing Users' Bank Details""]",[],"PreMarket Prep Recap: Muted Reaction To Trade Tensions, A Look At The Dividend Capture Strategy | Bitcoin Vs FANG: A Pseudo-Analysis Of Traditional Equity Assets Compared To Emerging Crypto Assets | BBC Reports Criminals Can Log in to Dormant Netflix Accounts and Reactivate them Without Knowing Users' Bank Details"
2019-12-02,NFLX,5,"[""Hollywood's 'Tepid' Climate Due To Competition From The Entire Internet"", ""Infographic: What Would It Take To Break Up The FAAMG Stocks?"", ""Netflix shares are trading lower in sympathy with the overall market after China retaliated on the U.S. after President Trump signed a bill supporting HK protestors. The market also fell on worse-than-expected manufacturing data."", ""Disney's Stock Hits Its New All-Time High As Roku Even Benefits From Disney+ Momentum"", ""Roku Falls On Morgan Stanley Downgrade, Analyst Thinks Revenue Growth Will Slow In 2020""]",[],"Hollywood's 'Tepid' Climate Due To Competition From The Entire Internet | Infographic: What Would It Take To Break Up The FAAMG Stocks? | Netflix shares are trading lower in sympathy with the overall market after China retaliated on the U.S. after President Trump signed a bill supporting HK protestors. The market also fell on worse-than-expected manufacturing data. | Disney's Stock Hits Its New All-Time High As Roku Even Benefits From Disney+ Momentum | Roku Falls On Morgan Stanley Downgrade, Analyst Thinks Revenue Growth Will Slow In 2020"
